"G1_cell1"	"G1_cell2"	"G1_cell3"	"G1_cell4"	"G1_cell5"	"G1_cell6"	"G1_cell7"	"G1_cell8"	"G1_cell9"	"G1_cell10"	"G1_cell11"	"G1_cell12"	"G1_cell13"	"G1_cell14"	"G1_cell15"	"G1_cell16"	"G1_cell17"	"G1_cell18"	"G1_cell19"	"G1_cell20"	"S_cell1"	"S_cell2"	"S_cell3"	"S_cell4"	"S_cell5"	"S_cell6"	"S_cell7"	"G2M_cell1"	"G2M_cell2"	"G2M_cell3"	"G2M_cell4"	"G2M_cell5"	"G2M_cell6"	"G2M_cell7"	"G2M_cell8"
"1110058L19Rik"	3.90744832986932	0	0	0	0.0735228909617405	0	0	5.47928554091484	0	0	0	0	5.29970989735588	0.288559373729682	0	0	0	0	0	0	3.79303229544842	0	4.58348899730485	0	0	0	0	4.06364962035013	4.41156860992317	4.00786824333334	4.38418798935749	4.44547511014163	0	3.70273510555544	3.84616231563044
"Tatdn3"	0	0	0	0	0	0	3.426258044477	0	0.279930032414213	0	0	4.44968682090181	0.164882797776365	0	0	0	0	3.06276760172211	3.426258044477	0.0584639096701075	0	0.0502342037805486	3.12988305328307	0	0.0945511984086532	0	0.413238780423192	0.229906572422507	0	0	0	0	0	2.34203696626169	0
"Fam107b"	0	0	0	0.329504819354916	3.16418127470448	0	0	4.72320903964104	0.212265516061026	5.09330240829786	0.0135474718815503	4.69646684156617	3.5251543140923	0.72736722466875	0.0430426343351072	3.55090066464752	4.08646958576859	0.375545502571316	0	0.0721156814494782	0	0	0	0	0.0299133438785206	0.0447933321580953	4.11175748647806	0.194269899602986	5.05506981214358	5.15831682800239	6.34275917441969	4.03810251106495	4.75264691421232	0.0922504746993605	0.0114298286880605
"Cenpl"	2.45205241111251	0	0.0192544139033848	0	0	0	0	0	0.064264125499691	6.86034209697478	0.0948149237785956	0.0643349096169724	0	0	0	0	0	3.76380459689952	0	0	0	3.10244313866862	0	0	0.493957766907374	0	0	4.94302111902665	4.11970477238783	5.18679765503931	5.92514256397181	0.0512569599684985	5.11229145026267	4.7264988358561	3.2346775846875
"Dpm2"	5.20713539407167	4.91238640051228	0	4.71929298036574	5.36370375244816	5.69295159741121	6.40395617902565	0.650533893254099	0.0600078041551579	0	5.88100869976329	5.16852571037277	6.94482331481875	4.79928421221776	6.45629362553832	5.03256373643932	0.149631374144117	0.429576331385236	6.40395617902565	5.86961481652773	0	4.4230671540065	5.15245927362204	0.877587998596389	0	0	0	5.36450940055308	4.62973545994184	6.01070376411821	5.4621177753442	0.109464336098261	0.0545884559603809	5.66956257276607	5.78813493860961
"Lpcat4"	0.11473454884381	0.755318322749675	0.0911550779612791	5.15138395426987	0	0.772726025650845	0	0	0.162921538820134	5.19997066725064	0.0720983897092139	7.01162981182476	4.88591596348295	0.0589597975964549	0	0.127967734917401	0	0	0	0	0	0	0	0	4.82036790479096	4.66682474909563	0.173668582532919	4.2006220517696	0.323022973399091	0.0617604401607893	3.53989083187901	3.14014386118524	4.54458429920044	3.64208924945647	0.104884645640854
"Dnajc24"	5.01650523419787	0	0	0.0847171407012105	5.64286616135809	0	0.251435524044761	5.22918028073538	0	0.0899940598141044	5.70743368090328	0	5.27726693952377	0	4.90522572706918	4.78598465498078	0.220861115605356	0	0.251435524044761	4.86375017436327	5.10031331700625	0	0.103005142599461	2.63870176533813	0	0	0	4.36456542890487	0.155859308441244	4.05952833525963	4.60567803701932	4.53681135943431	4.94585580891396	0.262264763222375	3.93902906358346
"Hipk3"	0.0215237893447482	0.00716729321047281	0.00469780831044	4.27860928418007	0	3.70813204387698	3.8878761538891	0	0.165891363305374	0.0298973758767505	0.129333798916648	3.13317551090809	0	0	0.00577945825631191	3.13313604592598	0.256517965416424	0	3.8878761538891	0	3.52073652693764	0.471610970361073	0.0115675427987835	0	2.80910364478173	0	0	0.00515576892872116	0.0100085962708367	3.6160635755627	2.42949277755633	0.0343227863871883	2.98594664952961	0	2.21062576120702
"Pex16"	0.211030889196437	0.0497530082993953	3.27491165955042	5.76827167797883	0.111174372553683	4.90417577620105	0.129382864474484	4.3594930584031	0.340528088284901	0	4.63115085772515	0.0420493481477952	4.97279832524865	0	6.78837250113786	4.21757195855811	0	3.73975091188547	0.129382864474484	0.809350231558294	0.124943465405747	0.179146668028201	6.28837517450253	0	0.665524663361489	6.40588347292226	0.0674366152850908	3.10443730944613	0.143853126932246	3.49072414660643	5.49189156768448	4.47174673778168	0	0.047065648966492	4.03276207381379
"Frmd5"	0	4.02332633186003	0	0	4.40856242160023	0	0	0	0.0802962280824062	0	0	0	0.012942517269759	4.51774181629867	0.0260573847731327	0.054369513021558	0	0	0	0.257322061842648	0	0	0	0	0	0.419090103110168	0	3.65946793708479	4.02499334700345	0.474588676596508	4.3762209144534	0	0	0	3.04862157373378
"Pdrg1"	4.3356547501136	0	0	0	0	0	5.03270477915074	0	5.69244672701324	0.0381571680805856	0.0341786612687347	5.23592997241797	0.0361868028478463	0	5.08033361743118	5.26768934778048	3.63195404608383	0.0398851726278832	5.03270477915074	0.0461860748464181	1.71740334748318	3.39516290701197	0	0.0427650705240275	0	0.695995594213789	0	1.26216852902023	0	0	0	0	0.123066482732748	0	0
"Aurka"	0.0887740453894313	0.198149625845279	5.74270690150243	4.83205959280408	0.397655125953864	0	0.155680592950715	0.930573854396802	1.12988964570288	7.84512619501117	0.230180874653732	0.0747164133735662	0.0239908150584616	0.146015185619325	0.858708328040212	4.99456162253329	5.96198441985051	5.33126093329458	0.155680592950715	0.175069765096855	1.60415674387268	2.06922439669789	2.97675404547475	6.34548331203909	1.79173490305242	7.17459617126544	6.29684647875668	6.65923957221832	7.12863365805986	7.07314541852105	7.41546291887567	6.88895020296263	6.50053917058122	6.25800627740816	6.71576984684866
"Sohlh2"	0.0350795239395758	0.911405506866358	0.0305538965172978	4.32005137119933	0.0185642451723408	0	5.94290386316289	5.17524513668912	0.039163526769531	0.0196630625511086	0	4.91368409612298	0.0186384466748004	0.0197290959130279	0.037437187461332	5.46610501923389	0.0746412049783714	5.06995989045977	5.94290386316289	0.0704558277301555	3.40740985952124	0	0	0	7.34185235579577	0.253008989467542	0.107897530221429	0	0	0	0	4.60659620214407	0.120966978660028	0.0154236343754887	0.0295759999342001
"Thbs3"	0	0	0	0.190927067980652	0.257247224935052	0	5.31332930507287	0	0.129081850011873	5.77126495944037	0	0	0	0	0	0	0	0	5.31332930507287	0	0.137632049037536	5.32613462585607	0.136376601213109	0.158247825522558	0	0	0	0	0	0	0.125064383363558	0	0	0	0
"Rit1"	0.0561832636931506	0	3.65633618933334	0.146613517594999	0	0	5.13609703042089	0	0	0	0	0	0.952724942165533	0	0	0	0	0	5.13609703042089	0	0.13225122074612	5.08188070706496	0.841581103337204	0	0.545992084445291	5.21107840637128	5.11187013591196	5.14593010847392	0.0336278100484291	0.167145940052709	0.0559144621422794	0.689298265841016	0.0569817404678307	0.0492019378193983	4.68868392683529
"Rps3a"	8.51089468685639	8.321008083514	8.63375450173534	8.3046296796161	8.89088135702984	8.61679141669113	8.93955570789035	8.77169083850719	8.72017926285606	8.66317380873689	9.28298182586183	9.0477592125629	9.0599500763164	9.11700407063006	9.03555518214855	9.22915768400031	8.5289424150649	8.68597517849468	8.93955570789035	8.79687998947513	8.76215610677103	8.51644858400284	8.24709677552023	8.55940385996762	8.2588392367952	7.57563000330089	7.90911903973437	7.92229895722008	8.36861558711123	8.37757061684097	8.31552094614097	8.6120870561955	8.7695502675045	8.1302410604786	8.38808188218436
"Rps6"	9.11157910688347	10.0393714747555	9.38603275367497	9.34512799197669	9.52291102831828	9.27887686010211	9.64699964125088	9.37521975695692	9.36335289220553	9.49885718270894	9.70854765778936	9.46110695878211	9.58700487235718	9.51074241361344	9.90782203541069	9.52694127185805	9.3878320917078	9.21329381158675	9.64699964125088	9.71163084121461	9.37635767812833	9.67195497500693	9.61274320032688	9.13152517975147	9.5476214104381	9.14105721052116	9.53579636376755	8.83114253595438	9.38226087560438	8.92811563762219	9.18316143475404	9.25433420906384	9.33313521954169	8.69827405092298	9.1473957449995
"Rnf11"	0	4.72247695393758	0.0187825661352703	0	0	4.27380678646684	0.111478879168619	0	0	0	0	0	0.254250560914106	0	0.0107446838204563	0	0.884066458113273	5.20101823222474	0.111478879168619	0.113456207011971	1.93180406441293	0	0	0	0.0238843934385422	1.89425900480281	0.00906326379645501	0.0408586329722968	0.188024850643971	1.09524931701902	0.0426839759607015	0	0.0102162685711348	0	0.0084739664676937
"Ccdc23"	0	0	0	0	5.18370087809322	0	5.5567451428823	0.821622058980987	0	4.33763260509994	0	4.36263820504202	0.0736125525022253	5.85667700564803	0.074146704624185	4.04099760506641	0	5.79884372708266	5.5567451428823	0.180893845923884	0	0.0805700757960865	5.80180275738591	0	0	0	0	4.3728546152238	4.23494577139072	4.15828046879321	3.00020556939685	2.30163154132206	0	2.62233300773521	3.61935431554551
"Kif2c"	0.873026488758537	4.4305595998477	0.0126600305700177	3.66325352288055	2.17312423459675	0.0213316125925453	0.59400385324471	0	3.48151853278339	5.97337708258769	1.17974033457378	0	0.0898681329770289	0	1.08106006115718	0	2.05826107286804	6.33871499265104	0.59400385324471	1.18813502387568	4.8795636459801	4.36329725484108	0.0462815032119103	3.92440397902668	5.98248939869632	5.72600557183882	0.141771516362082	5.25064329687475	4.12878829383071	6.1276745461563	4.53094468671862	3.14277774181025	4.91348305366436	4.62013476448673	5.03440942359082
"Ccdc28b"	0.370026980784621	5.08687715792526	0	4.9813412277008	6.08736524387292	0	0	0	0	4.72664596483935	0	0	0	0	0	0	4.8018260327716	0.145857414064551	0	0	0.284751009534226	4.5372028667264	0	0	0	0	0	0.120218017010886	4.40549549706022	3.40660061321184	0.0516193400178923	0.132687647922096	0	3.89966869264349	4.53784272132138
"Nipal3"	0	0	0.475121209344986	0	0	0	0	0	0	0	0	0	0	0	0	0.799156122644422	0	0.229291355369695	0	0.142757160272883	0	1.31902825082648	0	0.0581128066184318	0	0	0	1.06415856378569	2.20372738555939	2.33864975142748	1.88108507588714	0.152008142868857	0	1.18733702752024	0
"Rpl22"	8.46497451316581	9.15593639694399	8.00957671845548	8.61536847541445	8.24170673572692	8.80566649648794	8.89141918684608	7.83292165186698	8.65109475605978	9.0161146246882	9.60574803066035	8.52710162193263	8.78062506357708	8.79575720893471	9.13021531493968	8.75085769518826	9.09739483969044	8.59534700596538	8.89141918684608	9.50063676133326	8.94265818122746	8.48231185050078	8.5003439692704	8.34227027440455	7.240819947317	7.74763579467011	7.16057737834079	7.86103105865482	8.14125395531011	8.12704510480128	7.03202367984673	7.5335944941443	8.36683362456111	8.13027710346125	8.56626338505856
"Wdr8"	0.759073148169987	3.56568246780327	6.15428750468137	0.0733578114114737	3.54606718045021	0	0.543083060160038	5.40082480064256	0.666036655134537	0	0	0	0.0282613444207176	0.116025736763008	6.39440438540062	0.359442455378559	0.195544144257716	3.94341502893787	0.543083060160038	0.0361257395653641	4.85176403037758	6.49747185726725	6.02796127118306	0.173729976695919	0.142376839030225	0.365070986370655	5.01866977821701	3.27722750553616	5.18477618520242	4.15537685533881	3.74051746156171	3.95988141274973	3.69683959001365	4.90708775045883	4.62501325987301
"Ablim2"	0	0	0	0	0.086097032031763	0	0	0	5.27761658999665	4.17719227693379	0	0.112270028771209	0	0	0	0	0.154729661541789	4.14166166817855	0	0	0.122855305089771	3.5453506448223	0.530118698049896	0.043171175061165	0.232474115231739	0	0	0.10517197323286	0	0	0	0.0171753606392049	0.1981760341716	0	4.2645289247618
"Sirt4"	0	0	0	0	0	0.074585035859861	0	4.49302601137544	0	4.30920529725426	0.0639410685060332	0.326582215948307	0	0	0	0	0.284483336469678	0	0	0	0	0.0947037380687521	5.9255271433801	0	0	0	0	3.62498987309847	3.17265392148985	3.94987105580987	3.53225461161388	0	0	2.82961010535379	0
"Rpl6"	9.21206101835095	9.67334264676421	9.12955349690843	9.20383493744267	9.02511464026792	9.09030035485025	9.10986459964511	9.32289257473394	9.28046457084561	9.03657201616872	9.43316185461479	9.48558582079203	9.24876251625292	9.79412502350818	9.70941643865035	9.48509872165507	9.20394991807671	9.12814129046481	9.10986459964511	9.60933574506362	8.98064514651441	9.30607764331372	9.02769869790714	9.1381821890016	9.08417059157784	8.90511017357201	9.11157128271213	8.69491848776741	9.14863673150509	9.03815355449382	9.02374326626323	9.07353374335496	8.9590398146327	8.97439451239885	8.8931103724816
"Cald1"	0	0.013605525263457	5.45131663081067	0	5.33350602797015	0.77421229136116	0.0292993670923924	0	0.0785506775220937	0.996478414931672	0.020447440351757	5.77001234464072	4.92321575023034	2.66692697887485	5.09012936130474	3.98504496225347	0.219749044830864	5.0185985691824	0.0292993670923924	0.0139187902734324	5.08399621153056	0.0236631532423959	0.0327762472809105	0.05069936011657	0	0	0	0.0672168596308902	3.24241958529467	0	0.0204323629196786	0.137978223467085	2.6431358165902	3.18847846975148	3.66705191654601
"Osbpl3"	0	0	0.00540533450782722	0	0.241078678857791	0	0	1.22089949027379	0	0	0.0610362422191527	0	0	0	0	0	0	0	0	0	0.712021669484866	0.451749705369007	0.0133039709511398	4.45595841542146	3.6522455475951	0	0.0443164740450512	1.95901337632577	0.0150653241404974	2.86086946150526	0.0162347141023498	1.82162042641067	1.44421118375035	1.35903194302638	1.66848224954133
"Camk1"	0	0	0.0249875335322695	0	0	0	0	0	0.032295823100365	3.45986436224127	0	0	4.54173164868588	0.112823148529083	0.019063073603273	0	0.126660238464089	0	0	0.0968007724071758	0	0.0655768609353597	0	0	0	0	0	3.80154153007976	4.18619151143837	0.133916199868994	0.449193688129469	4.23874101049923	4.73143851517223	0.0526128774411004	3.80887925124015
"Creld1"	0	4.67341508722384	0.0448506732063934	0.0535891891545997	3.98029040994857	5.7827859648443	3.7014603412229	0.0552293954158878	0	5.3929184205133	0	0	0	0	0	0	0	0.707692639100771	3.7014603412229	5.44415021171818	0.425017727393364	6.22607688980434	0.0548847262062258	0	0	0	3.55739783584825	0.0486392189041728	0	3.39377724093682	0	0.206069282257115	3.41601819850669	0	0.125723565183754
"Calca"	0.0451892186501201	5.68465325565349	0	0	0	4.01526561768309	0.126401742500899	0	5.57444972368156	0.0584777636024782	0.929865970473415	4.76440985444126	0.557173808522693	0	0.45810372827641	5.43406104527693	0	4.61201036369673	0.126401742500899	0	5.91008263124824	0	0	0.110726176837774	0.509255999897695	0	0	0.0851378564146303	4.32858517678881	0	0	0	3.51050625941965	3.20155074699605	3.93755155280419
"Plekhb1"	0	5.83673208045914	0.0425251350588729	0.0508273597589229	0	0	0.129880680004562	0	3.90892816505616	0.210972308492448	0	0.564383046646558	0.0966878507983237	5.09192827802064	0.937177888754402	0.372867427610199	0	4.20748684136596	0.129880680004562	5.58279081323075	0	0	0	0	0.0765908354414786	5.2104979664704	0.106064309127951	2.66592708780776	4.7428200580696	3.90614982200603	0.0233892168323974	0	0.0238148604067717	2.99009806255598	0.0192988285582585
"Plk1"	4.38940849207451	0	0	5.71654101060438	0.703137032375571	0	1.16200373809197	0	4.0897015239627	6.53826344188294	0	0.0212036700873367	3.85596977044378	0.0212474561328615	5.24262917991717	3.94485844580754	5.38161908540571	6.52649923913657	1.16200373809197	0.170983871525801	4.37056884814398	3.72191944555154	3.65112059437127	1.42013741836835	4.68544683504029	4.16740610241417	5.27353080891185	5.62366205202674	6.35186856983266	7.39415397200302	7.05192671047757	6.45166281075996	6.53121924568433	4.98576908902403	6.76133846910067
"Hmgn5"	3.68141553081983	0	0.455433753851005	0.0227860895589643	5.41359408240918	0	0.33635309263395	0	0	0	0	0	0.0457232345791518	5.0559504764068	0	0.0604969362768997	0	0	0.33635309263395	0	3.49389066577732	0	0.0233716149944781	0	0.0712979395845174	4.02470973574004	0.058280609620802	2.70518834907318	3.37955858438435	0.0209697902934304	3.6294848539396	0.440735378947175	0	0.0190696228722611	3.03174277050299
"Rps4x"	10.8964383692238	11.2795757609611	10.6122695531998	10.7528572844306	10.7787013954961	10.6553697190651	10.9887059862464	10.9114444212898	10.8253960955483	10.7118476217402	10.8366500379724	10.7097558794835	10.9281926402746	10.9667721924453	11.0386858353231	10.9303529618644	10.7002836489381	10.9300054572341	10.9887059862464	11.0600473836699	10.889169298442	10.335446185465	10.6942098662565	10.5479934211298	10.4293335064044	10.0764548781989	11.0137623248007	10.0638938709094	10.5642257202064	10.4189383458503	10.3852368815552	10.5781367834147	10.8375490952228	10.4346073792919	10.3904269411872
"Chic1"	0.968847208062599	0.419739506557402	2.79798206032344	0.0170536074246259	0	0	0	0.344450165939575	0	3.07623583776829	0.0109013350508221	0	0	0	3.66152159585276	0	0	0	0	0	0	0.0740972315605402	0	0	0	0.0420251062745681	0	0	0.377499162012486	0.290009112165186	0	4.04100636925529	4.69174072798107	0.132516172531042	0.0566738327007776
"Arhgap4"	3.64515979694998	0	0	0	0.191337764770242	0	0.135424939696962	5.83111466045814	0	0	0	0	0	0	0	0	0.229628526805799	5.37479606466997	0.135424939696962	0.109835651086847	0	0	0	0	0	0	1.1976955785437	0.767829351658658	0	0	0	0	0.187287613234874	0	0.937466432208467
"Acat1"	5.43561192696135	4.36145255989294	2.65634534302503	0.203708594962655	0.0126900907569654	4.15756117609119	0	4.52301613773896	4.13021428510857	0	0.102429163034439	0	0.0253727316895521	0	4.8656615208898	0.0135725257324579	4.71760514326077	4.37494208960248	0	5.79793382910558	4.13403196391092	0.902286638537411	0.552904274136196	0.626911936100699	0.0656357253665555	0	0	3.63482556778462	0.0111712965590096	5.25523256333628	0	0.694482644910087	0	0.0901080486887655	2.59766226818905
"Tmem218"	0.167901244833744	0.0578449187691356	0	5.78356927866192	0	4.87661025829036	0.0626657982901988	0.0472794202581525	0	0	0	0	0.258089519593258	6.21825420118506	0.135987898114222	0.0491067024396694	0	0.148119329198918	0.0626657982901988	0.0590412288163255	4.32483220048998	0	0.0925181389546966	0.0547451409136074	0.140943525795076	6.50533203115283	0.0397278478244733	0.0419048717733162	0	4.33783238186492	3.25889876932152	4.92157438569813	0.170237872038884	0.0383709990250021	5.14011195047573
"Myd88"	0.024444083226925	0.647343984898902	0.0213030397504074	4.29028431526841	0.0226294453542863	5.05327645475585	5.6360213173951	0.0263237320395733	0.0272985969254679	0	0	0	0.0258244322814287	0.18119544014525	5.69220120131639	0.0808306399548579	0.175804330661148	4.94903527249029	5.6360213173951	0.127797810208291	0.0255677725762317	5.0203999672437	0.777765184487708	0.0604425657075976	0	0.362123095284485	0	0.981074483856312	3.02986275438095	0	0.0243672008157541	0.0260369816783263	0.0218307641826844	0	3.95894472723147
"Kctd17"	3.83852827229408	0	0	0	0	0	0.0650269759647773	0	0.127377863780465	5.13346077773408	0	0	0	0	0.660506997421708	0	0	0	0.0650269759647773	4.36865661620297	0	0.152530013707359	0	0	0	3.95450343212249	0.419377084865666	3.60635931224085	0	0	0.0892346722261599	2.85610327518197	0	0.046874610326329	3.83260650939041
"Galnt9"	0	0	0	0	0	4.4633870450544	0.039281041663423	0	0	0	0	0	4.20509530972315	0.28085300604299	0	0.0308140486365483	0.255041414705938	4.72304517212852	0.039281041663423	0	0	0	0.675261323954473	0	0.0601702669924224	4.98603314544966	0.0491868790562733	0	0.0503147357377216	2.41677760202415	5.20849384937587	0.029228680801397	0	3.53237930435734	0.0231255926379732
